Observer ,SITE NAME,Date,Start Time,GPS waypoint,"Anth Edge, River, Interior, Both 100m",Anth Edge or Interior 100m,50m Anth or Interior,"50m Anth, Riparian, Interior, Both Anth and River",FocAl Age/Sex,Scan,Activity ,Dist to NN (m) with >10m,# NN within 5 m,lat,lon,Anth Distance,Raw River Distance
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,1,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,2,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,3,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,4,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,5,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,6,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,7,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,8,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,9,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,10,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,11,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,12,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,13,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,14,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,850,OHB5001,B,E,E,B,AM,15,R,,,10.43131102,-84.004827,12.966,12.92
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,1,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,2,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,3,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,4,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,5,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,6,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,7,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,8,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,9,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,10,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,11,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,12,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,13,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,14,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,922,OHB5002,B,E,I,I,AF,15,R,,,10.433767,-84.004726,94.244,94.334
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,1,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,2,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,3,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,4,L,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,5,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,6,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,7,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,8,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,9,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,10,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,11,R,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,12,L,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,13,OV,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,14,OV,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,954,OHB5003,I,I,I,I,AF,15,OV,,,10.43357598,-84.004613,104.617,104.587
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,1,R,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,2,R,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,3,R,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,4,R,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,5,R,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,6,R,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,7,F,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,8,R,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,9,R,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,10,OV,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,11,L,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre ,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,12,OV,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,13,OV,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,14,OV,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1237,OHB5004,E,E,I,I,AF,15,OV,,,10.43153398,-84.007693,73.087,235.194
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,1,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,2,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,3,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,4,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,5,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,6,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,7,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,8,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,9,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,10,L,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,11,L,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,12,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,13,L,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,14,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1309,OHB5005,E,E,I,I,AM,15,R,,,10.43152501,-84.007679,71.45,234.083
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,1,R,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,2,L,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,3,OV,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,4,OV,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,5,OV,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,6,OV,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,7,R,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,8,R,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,9,R,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,10,R,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,11,R,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,12,F,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,13,F,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,14,F,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240526,1340,OHB5006,E,E,I,I,AF,15,F,,,10.43151503,-84.007699,71.648,236.52
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,1,F,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,2,F,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,3,F,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,4,F,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,5,F,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,6,F,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,7,R,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,8,L,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,9,R,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,10,L,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,11,L,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,12,OV,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,13,R,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,14,F,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,628,OHB5007,E,E,I,I,AM,15,F,,,10.43158804,-84.007716,79.521,235.61
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,1,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,2,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,3,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,4,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,5,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,6,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,7,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,8,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,9,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,10,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,11,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,12,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,13,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,14,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,737,OHB5008,E,E,E,E,AF,15,R,,,10.43147698,-84.003508,0,144.718
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,1,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,2,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,3,L,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,4,L,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,5,OV,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,6,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,7,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,8,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,9,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,10,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,11,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,12,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,13,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,14,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,813,OHB5009,E,E,E,E,AM,15,R,,,10.43150498,-84.003682,0,130.495
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,1,R,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,2,R,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,3,R,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,4,R,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,5,R,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,6,F,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,7,OV,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,8,F,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,9,OV,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,10,L,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,11,L,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,12,OV,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,13,OV,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,14,R,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,845,OHB5010,E,E,E,E,AM,15,L,,,10.431394,-84.003736,0,118.835
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,1,L,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,2,F,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,3,F,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,4,F,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,5,F,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,6,L,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,7,L,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,8,R,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,9,R,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,10,R,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,11,R,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,12,R,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,13,R,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,14,OV,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,950,OHB5011,B,E,E,B,AF,15,OV,,,10.43168301,-84.005643,0,21.419
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,1,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,2,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,3,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,4,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,5,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,6,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,7,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,8,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,9,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,10,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,11,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,12,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,13,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,14,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1140,OHB5012,B,E,E,B,AF,15,R,,,10.43135201,-84.005349,5.929,5.929
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,1,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,2,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,3,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,4,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,5,L,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,6,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,7,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,8,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,9,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,10,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,11,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,12,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,13,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,14,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1210,OHB5013,B,E,E,B,AF,15,R,,,10.43175803,-84.005525,6.191,6.251
Ariel Aguirre,La Selva,20240527,1324,OHB5014,B,E,E,B,AM,1,R,,,10.43176004,-84.005536,5.974,7.265
Ariel Aguirre,La Selva,20240527,1324,OHB5014,B,E,E,B,AM,2,R,,,10.43176004,-84.005536,5.974,7.265
Ariel Aguirre,La Selva,20240527,1324,OHB5014,B,E,E,B,AM,3,R,,,10.43176004,-84.005536,5.974,7.265
Ariel Aguirre,La Selva,20240527,1324,OHB5014,B,E,E,B,AM,4,R,,,10.43176004,-84.005536,5.974,7.265
Ariel Aguirre,La Selva,20240527,1324,OHB5014,B,E,E,B,AM,5,R,,,10.43176004,-84.005536,5.974,7.265
Ariel Aguirre,La Selva,20240527,1324,OHB5014,B,E,E,B,AM,6,R,,,10.43176004,-84.005536,5.974,7.265
Ariel Aguirre,La Selva,20240527,1324,OHB5014,B,E,E,B,AM,7,R,,,10.43176004,-84.005536,5.974,7.265
