LAT,LONG,WAYPOINT,#Howl bouts per 30 min sample,roar bouts per hour,Anth Distance (m),Raw River Distance (m)
10.43082696,-84.01572598,LOC7003,,0,787.2539933,787.2821892
10.43299796,-84.00691903,OHS000,,0,108.2414656,108.2340572
10.43292101,-84.00704501,OHS001,,0,121.3723332,121.403058
10.43295798,-84.00729404,OHS002,,0,147.7282295,147.9075905
10.43289796,-84.00721801,OHS003,,2,140.2414061,140.3103748
10.43287097,-84.00718398,OHS004,,0,136.4835462,136.5878266
10.43302302,-84.00719798,OHS005,,0,135.0980019,135.3003024
10.43318404,-84.007316,OHS006,,0,140.5592961,140.5985484
10.43322897,-84.00726504,OHS007,,0,133.7357314,133.7787986
10.43302797,-84.00736503,OHS008,,2,151.5517406,151.7550845
10.43344304,-84.00744198,OHS009,,2,142.3585785,142.3672454
10.43330097,-84.00732899,OHS010,,0,138.1697419,138.1633095
10.433292,-84.00739202,OHS011,,2,145.0663365,145.0597328
10.43369802,-84.00764197,OHS012,,2,134.0481859,134.0925622
10.43378301,-84.00785403,OHS013,,0,140.8151293,140.8956161
10.433825,-84.00765597,OHS014,,2,123.8129336,123.8576753
10.43378603,-84.00766804,OHS015,,2,128.0441239,128.0727114
10.433738,-84.007777,OHS016,,2,139.5225073,139.5101278
10.433738,-84.00771498,OHS017,,0,135.3928365,135.4297255
10.43369802,-84.00778203,OHS018,,2,143.3734158,143.4041643
10.43374403,-84.00770802,OHS019,,0,134.3989229,134.4338382
10.43374102,-84.00784104,OHS020,,2,143.5334397,143.5583497
10.433709,-84.00783601,OHS021,,2,146.0016218,145.9878397
10.43354597,-84.00770802,OHS022,,0,151.7925319,151.8446262
10.43154999,-84.00377498,OHS023,,0,4.922982479,124.7094298
10.43157999,-84.00379401,OHS024,,0,8.775135134,124.697407
10.431596,-84.00381002,OHS025,,0,11.26309161,124.1520885
10.43157698,-84.00382603,OHS026,,0,11.16764252,121.5467136
10.43156499,-84.003808,OHS027,,0,8.788526604,122.515415
10.43155996,-84.00381203,OHS028,,2,8.847957906,121.8461055
10.43156398,-84.00381597,OHS029,,0,9.453311794,121.7168311
10.43157597,-84.003807,OHS030,,0,9.454842095,123.254442
10.43159399,-84.00379501,OHS031,,0,10.07143396,125.4270269
10.431595,-84.00379996,OHS032,,0,10.48045698,125.0269947
10.43157203,-84.003793,OHS033,,0,8.045413941,124.3226402
10.43157597,-84.00378202,OHS034,,0,7.620499866,125.5739647
10.431566,-84.00380096,OHS035,,0,8.237569407,123.2283616
10.43154596,-84.00393298,OHS036,,0,13.85512476,109.7914885
10.43165602,-84.00411101,OHS037,,0,3.904620629,99.74486099
10.43172902,-84.00409701,OHS038,,0,6.417162048,104.3740153
10.43153901,-84.00366099,OHS039,,0,1.510290011,134.5123839
10.43338303,-84.00745003,OHS040,,0,147.891795,147.9199526
10.43337598,-84.00756603,OHS041,,0,156.8908149,156.9180636
10.43302696,-84.00724601,OHS042,,0,139.6634763,139.8988309
10.43308698,-84.007173,OHS043,,0,129.6361741,129.8724221
10.43314699,-84.00724199,OHS044,,0,134.1951516,134.2977227
10.43465196,-84.00843901,OHS045,,0,111.8086227,111.8668463
10.43469999,-84.00841696,OHS046,,0,106.168783,106.2434947
10.43472002,-84.00839902,OHS047,,0,103.2063091,103.2806779
10.43469102,-84.00843498,OHS048,,0,108.200884,108.2791881
10.43465196,-84.00848603,OHS049,,0,115.1280745,115.2119617
10.43466001,-84.00852802,OHS050,,0,117.5511658,117.6502745
10.43473603,-84.00856398,OHS051,,2,114.4183308,114.5426045
10.43476,-84.00855199,OHS052,,2,111.6568616,111.770758
10.43150498,-84.00462599,OHS053,,0,6.944788026,41.57576621
10.43152501,-84.00467101,OHS054,,0,11.56906695,37.58233597
10.431538,-84.00468903,OHS055,,0,13.35302455,36.13942683
10.43112,-84.00547097,OHS056,,0,8.187408013,26.83534092
10.43008399,-84.00471199,OHS057,,2,0,18.36757798
10.43004502,-84.004713,OHS058,,0,0,21.09305623
10.42999196,-84.00455399,OHS059,,0,11.08422436,11.0359119
10.434025,-84.00799301,OHS060,,2,129.9536035,130.0034857
10.43398401,-84.00810499,OHS061,,0,141.2816362,141.2831211
10.433926,-84.008007,OHS062,,4,139.3305315,139.3529407
10.43387496,-84.00794196,OHS063,,0,139.1363712,139.1626701
10.43377798,-84.00801899,OHS064,,0,152.7852039,152.8130931
10.43371696,-84.00793802,OHS065,,0,152.3144909,152.363252
10.433795,-84.00801304,OHS066,,0,150.9186992,150.952049
10.43331396,-84.00733503,OHS067,,0,138.3820622,138.3782809
10.43328697,-84.00743804,OHS068,,0,150.0519843,150.0515483
10.43318002,-84.00735397,OHS069,,0,144.6548282,144.6971857
10.43329401,-84.00734299,OHS070,,0,139.8618813,139.8568239
10.43326702,-84.00733201,OHS071,,0,139.5319753,139.5823124
10.43319401,-84.00731399,OHS072,,0,140.009235,140.052126
10.43330097,-84.00728096,OHS073,,0,133.1199755,133.13722
10.43325,-84.00723,OHS074,,0,129.3830643,129.4205403
10.43327004,-84.00725297,OHS075,,0,131.1422723,131.1766617
10.43318597,-84.00726001,OHS076,,0,134.6669448,134.7054721
10.43316099,-84.00731902,OHS077,,0,141.6755377,141.718241
10.43321497,-84.00729001,OHS078,,0,136.8070842,136.8529735
10.43323701,-84.00727903,OHS079,,0,134.9426047,134.9790157
10.43302797,-84.00713403,OHS080,,0,128.5844915,128.7522643
10.43302202,-84.00692498,OHS081,,0,109.0548788,109.0526197
10.43305898,-84.00691803,OHS082,,0,106.2372097,106.2793546
10.433076,-84.00690403,OHS083,,0,103.9503769,104.0065648
10.433091,-84.00691903,OHS084,,0,104.5333233,104.6275904
10.43307197,-84.00690503,OHS085,,2,104.2742078,104.3248593
10.43301003,-84.006928,OHS086,,0,109.3333861,109.3566256
10.43298396,-84.00689799,OHS087,,0,105.8134381,105.7764348
10.43299603,-84.006885,OHS088,,0,104.5071851,104.5034403
10.43297701,-84.00681099,OHS089,,0,96.2474111,96.21261191
10.43296603,-84.00678903,OHS090,,2,93.74523288,93.69817942
10.43302001,-84.00690302,OHS091,,0,106.6987625,106.726153
10.43304599,-84.00690998,OHS092,,0,106.2454908,106.2596963
10.43876898,-84.013414,OHS093,,0,118.9208575,118.8691658
10.43876404,-84.01343898,OHS094,,0,118.9372717,118.9123621
10.42649,-84.00157004,OHS095,,2,89.60776037,89.82849463
10.42649897,-84.001549,OHS096,,2,87.81897706,88.06942686
10.42648003,-84.00154598,OHS097,,0,89.65430453,89.91760445
10.42646703,-84.001506,OHS098,,2,89.55475982,89.74783915
10.42666501,-84.00147004,OHS099,,0,67.55370528,67.81874523
10.42666803,-84.00147297,OHS100,,2,67.35462313,67.61868664
10.43405701,-84.00813902,OHS1001,,0,137.3702864,137.4461939
10.43421501,-84.008108,OHS1002,,0,121.9466563,122.0071656
10.43397202,-84.00804397,OHS1003,,2,138.0296467,138.0869993
10.43417,-84.00827598,OHS1004,,0,138.4738266,138.5339134
10.43386498,-84.00808898,OHS1005,,2,150.2589969,150.3290183
10.43387203,-84.00806098,OHS1006,,0,147.7001652,147.7415947
10.43393497,-84.00809996,OHS1007,,0,145.0776347,145.1340446
10.43438902,-84.00816098,OHS1008,,0,112.8614939,112.8669638
10.43428098,-84.00824103,OHS1009,,0,127.3549205,127.3760949
10.43641501,-84.00940896,OHS101,,0,135.9114207,135.9368212
10.43438902,-84.00794104,OHS1010,,0,95.37750345,95.4401065
10.43401502,-84.008136,OHS1011,,2,140.7934615,140.8123115
10.43604696,-84.01257799,OHS1012,,0,310.1965439,310.1581882
10.43108798,-84.00430899,OHS1013,,0,0,47.71431424
10.43105302,-84.00402904,OHS1014,,0,0,71.17159536
10.43068397,-84.00387104,OHS1015,,2,0,59.59454985
10.43067902,-84.00389903,OHS1016,,0,0,57.00017049
10.43067098,-84.00388604,OHS1017,,0,0,57.41213577
10.430675,-84.003923,OHS1018,,2,0,54.79486912
10.43069202,-84.00389903,OHS1019,,0,0,57.99516383
10.42725099,-84.00202903,OHS102,,2,60.7545772,60.76064817
10.43075304,-84.00383298,OHS1020,,0,0,67.89571832
10.43075304,-84.00383298,OHS1021,,0,0,67.89571832
10.43075304,-84.00383298,OHS1022,,0,0,67.89571832
10.43075304,-84.00383298,OHS1023,,0,0,67.89571832
10.43075304,-84.00383298,OHS1024,,0,0,67.89571832
10.43075304,-84.00383298,OHS1025,,4,0,67.89571832
10.43075304,-84.00383298,OHS1026,,0,0,67.89571832
10.43075304,-84.00383298,OHS1027,,2,0,67.89571832
10.42941302,-84.00589401,OHS1028,,2,106.160939,166.1158096
10.42947999,-84.00598403,OHS1029,,0,98.24971267,170.0217222
10.42734001,-84.00212098,OHS103,,2,66.87151717,66.935897
10.42951302,-84.00611303,OHS1030,,0,91.4882151,180.0756402
10.42949097,-84.00614102,OHS1031,,0,93.47538337,183.958001
10.429467,-84.00615301,OHS1032,,0,95.96157282,186.4463209
10.42944303,-84.00612401,OHS1033,,0,98.97860015,185.1360363
10.42944001,-84.00612996,OHS1034,,0,99.22471453,185.8659585
10.42947496,-84.00609903,OHS1035,,0,95.8946681,180.9394737
10.42949902,-84.00608101,OHS1036,,0,93.62881836,177.8613992
10.42949801,-84.00605704,OHS1037,,0,94.27725401,175.6835274
10.42948997,-84.00603198,OHS1038,,0,95.77908834,173.8364129
10.42948997,-84.00603198,OHS1039,,0,95.77908834,173.8364129
10.42734797,-84.00210799,OHS104,,2,65.25936763,65.31186524
10.42948997,-84.00603198,OHS1040,,0,95.77908834,173.8364129
10.42948997,-84.00603198,OHS1041,,0,95.77908834,173.8364129
10.429639,-84.00614798,OHS1042,,2,77.12637229,176.288196
10.42947999,-84.00599199,OHS1043,,0,97.99916973,170.7544218
10.429481,-84.00600901,OHS1044,,4,97.3804849,172.2599896
10.42947697,-84.00598898,OHS1045,,0,98.41338361,170.6581164
10.42946197,-84.00601102,OHS1046,,0,99.35584622,173.5888832
10.42947102,-84.00598898,OHS1047,,0,99.04521702,171.0159632
10.429682,-84.00600599,OHS1048,,0,76.2695454,160.4329866
10.429682,-84.00600599,OHS1049,,0,76.2695454,160.4329866
10.42722702,-84.00217404,OHS105,,2,76.55399292,76.55991716
10.429682,-84.00600599,OHS1050,,0,76.2695454,160.4329866
10.429682,-84.00600599,OHS1051,,0,76.2695454,160.4329866
10.429682,-84.00600599,OHS1052,,0,76.2695454,160.4329866
10.43591,-84.01975902,OHS1053,,2,103.2590747,103.2532454
10.43587798,-84.01977997,OHS1054,,0,106.4892398,106.48851
10.43156901,-84.02783297,OHS1055,,2,70.77038316,70.74465499
10.43495798,-84.00867102,OHS1056,,0,108.8285753,108.846591
10.43512504,-84.00878401,OHS1057,,0,109.2072686,109.2228441
10.43516502,-84.00881502,OHS1058,,0,109.8419395,109.8584655
10.43845802,-84.015053,OHS1059,,2,125.7700056,125.7620024
10.42730698,-84.00243002,OHS106,,4,85.2019953,85.24355023
10.43847604,-84.01506498,OHS1060,,0,123.7232375,123.7116992
10.43850303,-84.01508602,OHS1061,,2,120.6442574,120.6559884
10.43852096,-84.01510203,OHS1062,,0,118.591163,118.6278433
10.43851702,-84.01510497,OHS1063,,0,119.0163832,119.0559411
10.43850001,-84.01509499,OHS1064,,0,120.9383477,120.9659992
10.43849498,-84.01507798,OHS1065,,0,121.5700788,121.5686793
10.43845902,-84.015125,OHS1066,,0,125.3882697,125.4220566
10.43845902,-84.015125,OHS1067,,0,125.3882697,125.4220566
10.43845902,-84.015125,OHS1068,,0,125.3882697,125.4220566
10.43845902,-84.015125,OHS1069,,0,125.3882697,125.4220566
10.42727396,-84.00240596,OHS107,,0,89.54242899,89.60699091
10.43754498,-84.01595003,OHS1070,,0,223.5381986,223.5680822
10.43757498,-84.01594902,OHS1071,,0,220.2230702,220.2552953
10.43571596,-84.00926697,OHS1072,,2,140.349341,140.3669128
10.435723,-84.00926596,OHS1073,,0,140.0740437,140.1079813
10.43573096,-84.00926102,OHS1074,,0,139.3504101,139.3949497
10.43569501,-84.00925901,OHS1075,,0,139.9568347,139.9612301
10.43566198,-84.00922699,OHS1076,,0,137.2699784,137.2872075
10.43566098,-84.00922799,OHS1077,,0,137.3999974,137.4183479
10.436428,-84.00948901,OHS1078,,2,143.8458167,143.8861514
10.43643898,-84.00948004,OHS1079,,0,142.5508202,142.5885585
10.42728402,-84.002124,OHS108,,0,69.17261989,69.20413279
10.43645097,-84.00946403,OHS1080,,0,140.4850909,140.5248649
10.43647704,-84.00948297,OHS1081,,2,141.661147,141.6642059
10.43647704,-84.00948297,OHS1082,,0,141.661147,141.6642059
10.43647704,-84.00948297,OHS1083,,4,141.661147,141.6642059
10.43841602,-84.01503799,OHS1084,,0,130.481921,130.4927232
10.43841301,-84.01497597,OHS1085,,2,131.058099,131.0843733
10.43843002,-84.01502098,OHS1086,,2,129.0089547,129.0352886
10.43843002,-84.01502098,OHS1087,,0,129.0089547,129.0352886
10.43846598,-84.01504202,OHS1088,,0,124.9377915,124.9456295
10.42921001,-84.02558402,OHS1089,,2,303.6580754,303.6545336
10.42726901,-84.00214403,OHS109,,2,71.81750886,71.83375875
10.43840798,-84.01494898,OHS1090,,2,131.657015,131.6688907
10.43453503,-84.00848603,OHS1091,,2,125.0794774,125.107494
10.43450997,-84.00847798,OHS1092,,0,126.68442,126.7278947
10.435809,-84.02054398,OHS1093,,0,122.4886157,122.4693275
10.435838,-84.02055698,OHS1094,,0,119.5716212,119.627849
10.43584596,-84.02055698,OHS1095,,0,118.7045794,118.7662097
10.43585099,-84.02056804,OHS1096,,0,118.384722,118.4549519
10.43585904,-84.02056896,OHS1097,,0,117.5303805,117.5966785
10.43586398,-84.02056402,OHS1098,,0,116.8885297,116.9609222
10.43585996,-84.02055999,OHS1099,,0,117.2425658,117.3201778
10.427253,-84.00212701,OHS110,,0,70.71178015,70.71909491
10.43586298,-84.02055404,OHS1100,,0,116.7937624,116.8570853
10.43585703,-84.02059302,OHS1101,,0,118.2878254,118.3022089
10.43585703,-84.02059302,OHS1102,,0,118.2878254,118.3022089
10.43842197,-84.01510304,OHS1103,,0,129.5412225,129.5813277
10.43827898,-84.01504001,OHS1104,,0,145.6330423,145.6300001
10.43849599,-84.01489802,OHS1105,,0,122.1323648,122.1734378
10.43834603,-84.01495099,OHS1106,,0,138.5074565,138.521084
10.43844896,-84.01488704,OHS1107,,0,127.3828259,127.4236963
10.43845098,-84.01499701,OHS1108,,2,126.7972832,126.7920978
10.43847,-84.01491797,OHS1109,,0,124.9182652,124.9234582
10.42723699,-84.00216197,OHS111,,0,74.92322561,74.9300701
10.43827697,-84.014751,OHS1110,,0,146.8881676,146.9498103
10.43830597,-84.01502601,OHS1111,,0,142.7095777,142.732963
10.43833103,-84.01500899,OHS1112,,0,140.012629,140.0236458
10.43831997,-84.01499801,OHS1113,,0,141.2852332,141.2832425
10.43825199,-84.01481101,OHS1114,,0,149.4714589,149.5537378
10.438282,-84.01483901,OHS1115,,0,146.0662106,146.0843917
10.43830496,-84.01484999,OHS1116,,0,143.476822,143.4875556
10.43830999,-84.01484404,OHS1117,,2,142.9468984,142.961305
10.438311,-84.01484496,OHS1118,,0,142.8315412,142.8452306
10.43844201,-84.01487304,OHS1119,,0,128.2145548,128.2330612
10.42727999,-84.00220304,OHS112,,2,77.46143382,77.55297524
10.43166096,-84.00403096,OHS1120,,0,12.67841192,107.4689971
10.431681,-84.004038,OHS1121,,0,12.18424156,107.9930609
10.43169298,-84.00404597,OHS1122,,0,11.48057557,107.9583173
10.43169298,-84.00406198,OHS1123,,0,9.739295346,106.4716748
10.43169198,-84.00405996,OHS1124,,0,9.944460234,106.599364
10.43170203,-84.00405603,OHS1125,,0,10.50937724,107.5521249
10.43170597,-84.00404898,OHS1126,,0,11.32864719,108.4380695
10.43169701,-84.00405401,OHS1127,,0,10.65994239,107.4476682
10.43166499,-84.00404697,OHS1128,,0,10.99161912,106.2188786
10.43167303,-84.00403499,OHS1129,,0,12.40433047,107.8049178
10.427108,-84.00157004,OHS113,,0,28.73248929,28.72636341
10.43167496,-84.00404002,OHS1130,,0,11.88353033,107.4513561
10.43167303,-84.00404404,OHS1131,,0,11.4197545,106.9643327
10.43167496,-84.00403901,OHS1132,,0,11.99289977,107.5447118
10.43167597,-84.00404102,OHS1133,,0,11.78774807,107.4170734
10.43167999,-84.00404496,OHS1134,,0,11.413851,107.2878372
10.43168301,-84.00405401,OHS1135,,0,10.47006295,106.6245905
10.431696,-84.00406499,OHS1136,,0,9.451961757,106.3651065
10.43091699,-84.00560802,OHS1137,,0,11.23000676,48.35073492
10.43094699,-84.00564901,OHS1138,,0,7.852014429,51.48370307
10.43110097,-84.00552001,OHS1139,,0,3.448223146,32.60282145
10.42710397,-84.00154699,OHS114,,2,27.42276283,27.42927349
10.43115998,-84.00550702,OHS1140,,2,3.318599259,29.1640136
10.43115604,-84.005519,OHS1141,,0,2.141948961,30.54774112
10.43116802,-84.00552998,OHS1142,,0,0.663778701,31.23089734
10.43115696,-84.00552596,OHS1143,,0,1.376579738,31.23065156
10.43114397,-84.00553602,OHS1144,,0,0.637832189,32.75469282
10.43114397,-84.00552504,OHS1145,,0,1.808397442,31.61842275
10.43114698,-84.00552303,OHS1146,,0,1.94539895,31.3018037
10.43115302,-84.00551297,OHS1147,,0,2.862823855,30.0383386
10.43755202,-84.01355498,OHS1148,,2,243.2921444,243.4665036
10.43545503,-84.02096199,OHS1149,,2,169.7963993,169.8125229
10.42715896,-84.00145696,OHS115,,0,16.51650735,16.52699497
10.43548202,-84.02094497,OHS1150,,0,166.5184737,166.5382123
10.435781,-84.02059201,OHS1151,,0,126.4989989,126.54915
10.43582702,-84.02060601,OHS1152,,0,121.8349925,121.8400101
10.43585996,-84.02052303,OHS1153,,0,116.4934263,116.4838079
10.43584303,-84.02051196,OHS1154,,0,118.0740251,118.0982206
10.43584596,-84.02049202,OHS1155,,0,117.3295182,117.3866817
10.43584798,-84.02047902,OHS1156,,0,116.8537392,116.9125502
10.43585502,-84.02047299,OHS1157,,0,115.9717488,116.0270546
10.42809597,-84.026688,OHS1158,,0,416.52736,416.5338947
10.42809698,-84.02672497,OHS1159,,2,416.3370907,416.3435873
10.42716399,-84.00150499,OHS116,,0,19.38790593,19.3911128
10.43326199,-84.00451502,OHS1160,,2,112.0426892,112.0309587
10.43328504,-84.00453002,OHS1161,,0,110.8212347,110.7978972
10.43329703,-84.00453798,OHS1162,,2,110.0717155,110.0531353
10.43327398,-84.00446196,OHS1163,,2,117.9945669,117.986127
10.43326098,-84.00447797,OHS1164,,0,115.9078639,115.9075932
10.43327398,-84.00449197,OHS1165,,0,114.8443368,114.8274197
10.43212197,-84.00469297,OHS1166,,0,45.47686294,60.14446098
10.43156298,-84.00391898,OHS1167,,4,15.5369118,112.0918518
10.431552,-84.00391898,OHS1168,,0,14.33031146,111.4461717
10.43154898,-84.00391697,OHS1169,,0,13.97183761,111.4554868
10.42708696,-84.00150298,OHS117,,0,25.94876602,25.95922331
10.43153699,-84.00391303,OHS1170,,4,12.60188838,111.116608
10.43153599,-84.00391303,OHS1171,,0,12.49132931,111.0573948
10.431538,-84.003894,OHS1172,,0,12.45702053,112.9426033
10.431538,-84.00387699,OHS1173,,0,12.22868765,114.5226023
10.43154596,-84.00387598,OHS1174,,2,13.09014313,115.0842244
10.43155502,-84.00386802,OHS1175,,0,13.68011646,116.3559529
10.43155803,-84.00386701,OHS1176,,0,13.77109211,116.6267245
10.43154697,-84.00392996,OHS1177,,0,13.92504937,110.1308489
10.43145603,-84.00364799,OHS1178,,2,0,130.6649861
10.43146499,-84.00365403,OHS1179,,0,0,130.6541507
10.42653199,-84.00142998,OHS118,,0,80.29560536,80.38243971
10.43149701,-84.003592,OHS1180,,0,0,138.2839733
10.43152803,-84.00357801,OHS1181,,0,0,141.4409667
10.431869,-84.00321096,OHS1182,,2,0,174.345356
10.43186196,-84.00321499,OHS1183,,0,0,174.0662688
10.43115101,-84.00555999,OHS1184,,0,0,34.96298343
10.43112603,-84.005562,OHS1185,,0,0,36.08700892
10.43112301,-84.00555798,OHS1186,,0,0,35.77256957
10.43085404,-84.00589099,OHS1187,,0,1.624721847,79.91156301
10.43084197,-84.00593399,OHS1188,,0,0.473148208,84.80181262
10.43083602,-84.00591304,OHS1189,,0,2.175422025,82.84758076
10.42647198,-84.00133803,OHS119,,0,84.40615274,84.42362589
10.42589497,-84.00128698,OHS120,,0,87.43727059,87.44488277
10.433408,-84.004622,OHS1201,0,0,101.959,101.974
10.433411,-84.004593,OHS1202,0,0,105.154,105.168
10.433324,-84.004607,OHS1203,0,0,102.808,102.791
10.433315,-84.004619,OHS1204,0,0,101.408,101.391
10.433305,-84.004639,OHS1205,0,0,99.126,99.109
10.433899,-84.007982,OHS1206,0,0,139.869,139.866
10.43187,-84.004631,OHS1207,1,2,16.773,55.118
10.432235,-84.00477,OHS1208,0,0,55.448,55.453
10.432223,-84.00473,OHS1209,0,0,57.333,59.311
10.42605598,-84.00126896,OHS121,,0,96.50429252,96.51119155
10.432212,-84.004727,OHS1210,0,0,56.071,59.305
10.43389,-84.007997,OHS1211,1,2,141.694,141.681
10.433922,-84.007935,OHS1212,0,0,134.609,134.647
10.433909,-84.007924,OHS1213,0,0,134.967,135.012
10.435561,-84.020501,OHS1214,0,0,148.48,148.545
10.435674,-84.020441,OHS1215,0,0,134.888,134.992
10.433743,-84.022527,OHS1216,0,0,202.659,202.651
10.433841,-84.022494,OHS1217,0,0,211.54,211.545
10.433879,-84.022496,OHS1218,0,0,213.586,213.594
10.433894,-84.022486,OHS1219,0,0,215.401,215.406
10.42597904,-84.00139603,OHS122,,0,102.5433934,102.5509367
10.433879,-84.022515,OHS1220,0,0,211.828,211.832
10.430123,-84.003426,OHS1221,0,0,5.186,63.945
10.43016,-84.003486,OHS1222,0,0,12.68,59.321
10.430184,-84.003501,OHS1223,0,0,15.74,58.914
10.430208,-84.003537,OHS1224,0,0,16.593,56.665
10.430233,-84.003545,OHS1225,0,0,15.192,57.336
10.43024,-84.003569,OHS1226,1,2,16.443,55.489
10.430222,-84.003625,OHS1227,0,0,22.117,49.227
10.430212,-84.003662,OHS1228,0,0,25.714,45.237
10.430207,-84.003658,OHS1229,0,0,25.813,45.291
10.42592699,-84.00132797,OHS123,,0,93.13917164,93.14675307
10.430211,-84.00368,OHS1230,0,0,27.153,43.552
10.430244,-84.003677,OHS1231,0,0,24.279,45.906
10.43024,-84.003664,OHS1232,1,2,23.618,46.823
10.432151,-84.006073,OHS1233,0,0,41.294,45.066
10.432163,-84.006088,OHS1234,0,0,42.747,46.184
10.437176,-84.010481,OHS1235,1,2,115.295,115.348
10.437176,-84.010481,OHS1236,0,0,115.295,115.348
10.437138,-84.010653,OHS1237,1,2,125.376,125.377
10.437134,-84.010646,OHS1238,0,0,125.559,125.555
10.437132,-84.010627,OHS1239,0,0,125.124,125.11
10.42613796,-84.00134699,OHS124,,0,108.8817303,108.8887928
10.437138,-84.010624,OHS1240,0,0,124.39,124.376
10.437125,-84.010631,OHS1241,0,0,125.997,125.983
10.437117,-84.010644,OHS1242,0,0,127.281,127.273
10.437115,-84.01065,OHS1243,0,0,127.695,127.69
10.437343,-84.01151,OHS1244,0,0,131.627,131.637
10.437343,-84.01151,OHS1245,0,0,131.627,131.637
10.437361,-84.011473,OHS1246,1,2,128.475,128.475
10.437378,-84.0115,OHS1247,1,2,127.603,127.614
10.437373,-84.011511,OHS1248,0,0,128.504,128.514
10.438583,-84.013507,OHS1249,1,2,137.038,137.09
10.42606504,-84.00120702,OHS125,,0,91.88668939,91.89360136
10.438432,-84.013638,OHS1250,1,2,147.976,148.008
10.438491,-84.014106,OHS1251,0,0,129.657,129.717
10.438349,-84.014256,OHS1252,1,2,143.145,143.235
10.438298,-84.014302,OHS1253,0,0,148.154,148.199
10.438448,-84.014144,OHS1254,0,0,133.893,133.913
10.43845,-84.014147,OHS1255,0,0,133.627,133.651
10.438459,-84.014141,OHS1256,0,0,132.734,132.747
10.438479,-84.01401,OHS1257,0,0,132.429,132.443
10.438633,-84.01403,OHS1258,0,0,115.241,115.262
10.438651,-84.01403,OHS1259,0,0,113.269,113.295
10.42612103,-84.00123501,OHS126,,0,98.24049468,98.24717375
10.43861,-84.01401,OHS1260,0,0,118.074,118.128
10.438485,-84.01415,OHS1261,0,0,129.744,129.766
10.431834,-84.005819,OHS1262,0,0,5.224,32.113
10.431824,-84.00581,OHS1263,0,0,4.042,31.67
10.431842,-84.005861,OHS1264,0,0,6.473,35.944
10.43272,-84.006691,OHS1265,1,2,84.165,84.6
10.432792,-84.006679,OHS1266,0,0,81.628,81.915
10.43275,-84.006656,OHS1267,0,0,79.78,80.166
10.432763,-84.006651,OHS1268,0,0,79.007,79.366
10.432749,-84.006652,OHS1269,0,0,79.367,79.757
10.42607602,-84.00129402,OHS127,,0,100.0345049,100.0414058
10.432745,-84.00665,OHS1270,0,0,79.229,79.629
10.432728,-84.006612,OHS1271,0,0,75.511,75.963
10.432714,-84.006699,OHS1272,0,0,85.159,85.602
10.432728,-84.006672,OHS1273,0,0,81.949,82.376
10.431247,-84.004631,OHS1274,1,2,7.518,27.409
10.43121,-84.004628,OHS1275,0,0,7.317,25.541
10.431223,-84.004653,OHS1276,1,2,10.01,23.955
10.431073,-84.004231,OHS1277,1,2,0,53.981
10.431052,-84.004234,OHS1278,1,2,0,52.428
10.431067,-84.004198,OHS1279,1,2,0,56.632
